accounting_standard,credit_rating,credit_score,edinet_code,industry,name,sec_code
IFRS,B,68,E32664,サービス業,株式会社ノバレーゼ,91600
JP,S,100,E32591,情報・通信業,株式会社ノムラシステムコーポレーション,39400
JP,S,80,E02379,金属製品,株式会社ノーリツ,59430
JP,S,88,E03318,小売業,株式会社ハイデイ日高,76110
JP,B,65,E05627,卸売業,株式会社ハイパー,30540
IFRS,S,80,E37192,情報・通信業,株式会社ハイブリッドテクノロジーズ,42600
JP,S,93,E05215,情報・通信業,株式会社ハイマックス,42990
JP,S,85,E02204,輸送用機器,株式会社ハイレックスコーポレーション,72790
JP,B,63,E04048,不動産業,株式会社ハウスフリーダム,89960
JP,S,95,E34866,サービス業,株式会社ハウテレビジョン,70640
JP,A,75,E03202,小売業,株式会社ハチバン,99500
JP,B,68,E39410,情報・通信業,株式会社ハッチ・ワーク,148A0
JP,S,88,E03424,小売業,株式会社ハニーズホールディングス,27920
JP,D,30,E26579,小売業,株式会社ハピネス・アンド・ディ,31740
JP,S,80,E02869,卸売業,株式会社ハピネット,75520
JP,A,70,E03473,小売業,株式会社ハブ,30300
JP,S,93,E01652,機械,株式会社ハマイ,64970
JP,S,93,E04220,陸運業,株式会社ハマキョウレックス,90370
JP,S,90,E04944,サービス業,株式会社ハリマビステム,97800
IFRS,S,80,E38427,小売業,株式会社ハルメクホールディングス,71190
JP,S,93,E03395,小売業,株式会社ハローズ,27420
JP,S,90,E03331,小売業,株式会社ハンズマン,76360
JP,S,85,E39460,情報・通信業,株式会社ハンモック,173A0
JP,A,70,E03294,小売業,株式会社ハークスレイ,75610
JP,S,93,E03361,小売業,株式会社ハードオフコーポレーション,26740
JP,A,70,E01063,化学,株式会社ハーバー研究所,49250
JP,S,80,E01712,機械,株式会社ハーモニック・ドライブ・システムズ,63240
JP,A,75,E02988,卸売業,株式会社バイク王＆カンパニー,33770
JP,C,50,E22440,卸売業,株式会社バイタルケーエスケー・ホールディングス,31510
JP,S,83,E02086,電気機器,株式会社バッファロー,66760
JP,S,80,E03447,小売業,株式会社バッファロー,33520
JP,A,73,E00585,小売業,株式会社バナーズ,30110
JP,C,50,E32108,情報・通信業,株式会社バリューゴルフ,39310
JP,S,83,E22470,サービス業,株式会社バリューＨＲ,60780
JP,S,83,E01164,化学,株式会社バルカー,79950
JP,C,40,E05544,サービス業,株式会社バルクホールディングス,24670
JP,C,53,E36031,その他製品,株式会社バルコス,77900
JP,A,70,E31815,サービス業,株式会社バルニバービ,34180
JP,A,70,E32697,小売業,株式会社バロックジャパンリミテッド,35480
JP,A,75,E03207,小売業,株式会社バローホールディングス,99560
JP,S,85,E34116,情報・通信業,株式会社バンク・オブ・イノベーション,43930
JP,S,93,E02481,その他製品,株式会社バンダイナムコホールディングス,78320
JP,S,85,E01438,金属製品,株式会社パイオラックス,59880
JP,S,93,E02466,その他製品,株式会社パイロットコーポレーション,78460
JP,B,68,E03465,小売業,株式会社パシフィックネット,30210
JP,B,65,E05729,サービス業,株式会社パソナグループ,21680
JP,S,93,E33610,倉庫・運輸関連,株式会社パパネッツ,93880
JP,C,40,E24453,情報・通信業,株式会社パピレス,36410
JP,S,85,E03249,小売業,株式会社パリミキホールディングス,74550
JP,S,83,E03387,小売業,株式会社パルグループホールディングス,27260
JP,C,58,E31681,不動産業,株式会社パルマ,34610
JP,B,68,E35137,情報・通信業,株式会社パワーソリューションズ,44500
JP,A,78,E03280,小売業,株式会社パン・パシフィック・インターナショナルホールディングス,75320
JP,S,93,E02708,化学,株式会社パーカーコーポレーション,98450
JP,A,78,E04228,陸運業,株式会社ヒガシホールディングス,90290
JP,A,70,E00502,食料品,株式会社ヒガシマル,20580
JP,S,95,E40715,サービス業,株式会社ヒット,378A0
JP,S,93,E05657,サービス業,株式会社ヒップ,21360
JP,B,60,E34538,情報・通信業,株式会社ヒト・コミュニケーションズ・ホールディングス,44330
JP,A,78,E36420,サービス業,株式会社ヒューマンクリエイションホールディングス,73610
JP,S,100,E39194,情報・通信業,株式会社ヒューマンテクノロジーズ,56210
JP,B,60,E01548,機械,株式会社ヒラノテクシード,62450
JP,B,60,E04932,サービス業,株式会社ビケンテクノ,97910
JP,C,58,E35278,情報・通信業,株式会社ビザスク,44900
IFRS,S,93,E04869,情報・通信業,株式会社ビジネスブレイン太田昭和,96580
JP,S,100,E40452,情報・通信業,株式会社ビジュアル・プロセッシング・ジャパン,334A0
JP,S,95,E30010,情報・通信業,株式会社ビジョン,94160
JP,A,75,E03481,小売業,株式会社ビックカメラ,30480
JP,D,35,E05597,卸売業,株式会社ビューティカダンホールディングス,30410
JP,S,80,E27215,卸売業,株式会社ビューティガレージ,31800
JP,S,100,E34800,その他製品,株式会社ビーアンドピー,78040
JP,A,70,E00312,建設業,株式会社ビーアールホールディングス,17260
JP,S,83,E36140,陸運業,株式会社ビーイングホールディングス,91450
JP,S,83,E32992,情報・通信業,株式会社ビーグリー,39810
JP,A,75,E40215,サービス業,株式会社ビースタイルホールディングス,302A0
JP,S,88,E33232,情報・通信業,株式会社ビーブレイクシステムズ,39860
JP,D,35,E05228,情報・通信業,株式会社ビーマップ,43160
JP,S,85,E31024,不動産業,株式会社ビーロット,34520
JP,S,83,E05056,サービス業,株式会社ビー・エム・エル,46940
JP,S,83,E34954,サービス業,株式会社ピアズ,70660
JP,E,5,E34484,サービス業,株式会社ピアラ,70440
JP,S,80,E00513,食料品,株式会社ピエトロ,28180
JP,C,40,E02075,電気機器,株式会社ピクセラ,67310
JP,S,80,E37741,食料品,株式会社ピックルスホールディングス,29350
JP,A,70,E05098,サービス業,株式会社ピーエイ,47660
JP,S,88,E33016,卸売業,株式会社ピーバンドットコム,35590
JP,A,75,E33384,情報・通信業,株式会社ピー・ビーシステムズ,44470
JP,S,88,E33839,情報・通信業,株式会社ファイバーゲート,94500
JP,B,65,E01396,金属製品,株式会社ファインシンター,59940
JP,S,88,E37482,情報・通信業,株式会社ファインズ,51250
JP,S,95,E25283,情報・通信業,株式会社ファインデックス,36490
JP,S,93,E36261,情報・通信業,株式会社ファブリカホールディングス,41930
JP,S,83,E04982,サービス業,株式会社ファルコホールディングス,46710
IFRS,B,60,E02246,輸送用機器,株式会社ファルテック,72150
JP,S,85,E05533,サービス業,株式会社ファンコミュニケーションズ,24610
JP,D,30,E31574,小売業,株式会社ファンデリー,31370
JP,S,88,E22612,不動産業,株式会社ファンドクリエーショングループ,32660
JP,C,45,E32989,医薬品,株式会社ファンペップ,48810
IFRS,S,100,E03217,小売業,株式会社ファーストリテイリング,99830
JP,C,50,E02484,食料品,株式会社ファーマフーズ,29290
JP,E,15,E05457,情報・通信業,株式会社フィスコ,38070
JP,S,100,E30537,情報・通信業,株式会社フィックスターズ,36870
JP,A,73,E32571,建設業,株式会社フィル・カンパニー,32670
JP,S,85,E33819,不動産業,株式会社フェイスネットワーク,34890
JP,C,45,E32153,サービス業,株式会社フェニックスバイオ,61900
JP,B,65,E03467,小売業,株式会社フェリシモ,33960
JP,A,78,E02024,電気機器,株式会社フェローテックホールディングス,68900
JP,S,88,E04976,情報・通信業,株式会社フォーカスシステムズ,46620
JP,A,75,E05308,情報・通信業,株式会社フォーサイド,23300
JP,C,45,E05395,小売業,株式会社フォーシーズＨＤ,37260
JP,S,83,E02693,卸売業,株式会社フォーバル,82750
JP,S,80,E04476,情報・通信業,株式会社フォーバルテレコム,94450
JP,A,75,E05528,情報・通信業,株式会社フォーバル・リアルストレート,94230
JP,S,88,E35487,サービス業,株式会社フォーラムエンジニアリング,70880
JP,S,93,E01113,ゴム製品,株式会社フコク,51850
JP,S,90,E03118,小売業,株式会社フジ,82780
JP,A,70,E03400,小売業,株式会社フジオフードグループ本社,27520
JP,S,83,E01334,非鉄金属,株式会社フジクラ,58030
JP,S,93,E00725,その他製品,株式会社フジシールインターナショナル,78640
JP,C,45,E03456,小売業,株式会社フジタコーポレーション,33700
JP,A,70,E00610,繊維製品,株式会社フジックス,36000
JP,S,93,E02445,金属製品,株式会社フジマック,59650
JP,S,95,E01207,ガラス・土石製品,株式会社フジミインコーポレーテッド,53840
JP,S,85,E04462,情報・通信業,株式会社フジ・メディア・ホールディングス,46760
JP,C,50,E36801,サービス業,株式会社フューチャーリンクネットワーク,92410
JP,D,30,E05432,情報・通信業,株式会社フライトソリューションズ,37530
JP,A,70,E40354,情報・通信業,株式会社フライヤー,323A0
JP,S,88,E03432,小売業,株式会社フライングガーデン,33170
JP,D,35,E30648,サービス業,株式会社フリークアウト・ホールディングス,60940
JP,S,93,E05182,サービス業,株式会社フルキャストホールディングス,48480
JP,B,68,E31035,食料品,株式会社フルッタフルッタ,25860
JP,S,90,E02485,その他製品,株式会社フルヤ金属,78260
JP,D,30,E34725,サービス業,株式会社フレアス,70620
JP,S,88,E37130,情報・通信業,株式会社フレクト,44140
JP,E,0,E03110,小売業,株式会社フレンドリー,82090
JP,A,75,E34221,サービス業,株式会社フロンティア,42500
JP,S,83,E34657,サービス業,株式会社フロンティアインターナショナル,70500
JP,C,43,E27281,不動産業,株式会社フージャースホールディングス,32840
JP,S,80,E38167,情報・通信業,株式会社フーディソン,71140
JP,C,40,E31977,情報・通信業,株式会社フーバーブレイン,39270
JP,C,40,E30114,情報・通信業,株式会社ブイキューブ,36810
JP,B,60,E02334,精密機器,株式会社ブイ・テクノロジー,77170
JP,A,78,E35004,その他製品,株式会社ブシロード,78030
JP,S,100,E40334,サービス業,株式会社ブッキングリゾート,324A0
JP,S,83,E32119,サービス業,株式会社ブラス,24240
JP,S,90,E31776,サービス業,株式会社ブランジスタ,61760
IFRS,S,93,E01086,ゴム製品,株式会社ブリヂストン,51080
JP,S,80,E38698,サービス業,株式会社ブリーチ,91620
JP,S,93,E00380,食料品,株式会社ブルボン,22080
JP,S,93,E25817,情報・通信業,株式会社ブレインパッド,36550
JP,S,83,E03517,小売業,株式会社ブロンコビリー,30910
JP,C,50,E37115,情報・通信業,株式会社ブロードエンタープライズ,44150
JP,S,85,E34288,情報・通信業,株式会社ブロードバンドセキュリティ,43980
JP,B,65,E05494,情報・通信業,株式会社ブロードバンドタワー,37760
IFRS,S,80,E27361,情報・通信業,株式会社ブロードリーフ,36730
JP,A,70,E01651,機械,株式会社プラコー,63470
JP,C,45,E04960,サービス業,株式会社プラザホールディングス,75020
JP,S,100,E36635,サービス業,株式会社プラスアルファ・コンサルティング,40710
JP,B,60,E31344,その他製品,株式会社プラッツ,78130
JP,S,93,E05498,サービス業,株式会社プラップジャパン,24490
JP,S,100,E05378,サービス業,株式会社プラネット,23910
JP,A,73,E34973,情報・通信業,株式会社プレイド,41650
JP,S,93,E05205,サービス業,株式会社プレステージ・インターナショナル,42900
IFRS,A,73,E27294,食料品,株式会社プレミアムウォーターホールディングス,25880
JP,D,35,E37412,銀行業,株式会社プロクレアホールディングス,73840
JP,S,95,E37936,サービス業,株式会社プログリット,95600
JP,S,95,E05466,情報・通信業,株式会社プロシップ,37630
JP,C,40,E36896,サービス業,株式会社プロジェクトホールディングス,92460
JP,B,68,E38641,情報・通信業,株式会社プロディライト,55800
IFRS,S,85,E00716,その他製品,株式会社プロネクサス,78930
JP,A,78,E04064,不動産業,株式会社プロパスト,32360
JP,S,80,E34148,サービス業,株式会社プロレド・パートナーズ,70340
JP,S,88,E35941,情報・通信業,株式会社ヘッドウォータース,40110
IFRS,D,20,E31335,医薬品,株式会社ヘリオス,45930
IFRS,S,100,E32549,サービス業,株式会社ベイカレント,65320
JP,A,78,E32420,小売業,株式会社ベガコーポレーション,35420
JP,C,40,E05112,小売業,株式会社ベクターホールディングス,26560
JP,A,78,E26428,サービス業,株式会社ベクトル,60580
JP,C,40,E33948,サービス業,株式会社ベストワンドットコム,65770
JP,S,93,E32159,情報・通信業,株式会社ベネフィットジャパン,39340
JP,B,65,E36431,サービス業,株式会社ベビーカレンダー,73630
JP,S,88,E03181,小売業,株式会社ベリテ,99040
JP,S,90,E03216,小売業,株式会社ベルク,99740
IFRS,A,78,E31896,サービス業,株式会社ベルシステム２４ホールディングス,61830
JP,S,95,E34137,ガラス・土石製品,株式会社ベルテクスコーポレーション,52900
JP,S,90,E03342,情報・通信業,株式会社ベルパーク,94410
JP,A,73,E03229,小売業,株式会社ベルーナ,99970
JP,A,70,E03478,小売業,株式会社ペッパーフードサービス,30530
JP,C,50,E35510,医薬品,株式会社ペルセウスプロテオミクス,48820
